"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","TR CAPITAL III MAURITIUS II","SELL","59,78,125","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","TR CAPITAL III MAURITIUS II","SELL","59,78,126","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","TRI FUNDS HOLDING","SELL","5,29,570","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","WASATCH ADVISORS INC A/C WASATCH MICRO CAP VALUE FUND","BUY","41,75,025","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","WASATCH ADVISORS INC AC WASATCH EMERGING INDIA FUND","BUY","5,40,111","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","WASATCH ADVISORS INC AC WASATCH EMERGING MARKETS SELECT FUND","BUY","1,98,514","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","WASATCH ADVISORS INC AC WASATCH EMERGING MARKETS SMALL CAP FUND","BUY","92,821","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","WASATCH ADVISORS LP","BUY","2,794","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","WASATCH EMERGING MARKETS SELECT MASTER FUND LTD","BUY","2,23,125","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","WELLINGTON EMERGING MARKETS EQUITY FUND (AUSTRALIA)","BUY","18,79,060","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","WHITEOAK CAPITAL MUTUAL FUND","BUY","27,87,240","473.40",
"08-MAY-2026","POLICYBZR","PB Fintech Limited","GHISALLO MASTER FUND LP","BUY","7,93,000","1,664.00",
"08-MAY-2026","POLICYBZR","PB Fintech Limited","HDFC MUTUAL FUND","BUY","4,99,975","1,664.00",
"08-MAY-2026","POLICYBZR","PB Fintech Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","21,40,739","1,664.00",
"08-MAY-2026","POLICYBZR","PB Fintech Limited","SOCIETE GENERALE","BUY","10,76,200","1,664.00",
"08-MAY-2026","POLICYBZR","PB Fintech Limited","TATA AIA LIFE INSURANCE COMPANY LIMITED","BUY","1,50,000","1,664.00",
"08-MAY-2026","POLICYBZR","PB Fintech Limited","TATA AIA LIFE INSURANCE COMPANY LIMITED","BUY","1,80,525","1,664.00",
"08-MAY-2026","POLICYBZR","PB Fintech Limited","TENCENT CLOUD EUROPE B.V.","SELL","48,40,439","1,664.00",
"11-MAY-2026","KALPATARU","Kalpataru Limited","GSS INDIA OPPORTUNITIES AIF -SCHEME I","BUY","48,32,604","385.15",
"11-MAY-2026","KALPATARU","Kalpataru Limited","GSS OPPORTUNITIES INVESTMENT I VCC","SELL","48,32,604","385.15",
"12-MAY-2026","EMBASSY","Embassy Office Parks REIT","KOTAK ALTERNATE ASSET MANAGERS LIMITED","BUY","25,25,644","421.00",
"12-MAY-2026","EMBASSY","Embassy Office Parks REIT","KOTAK INDIA COMMERCIAL REAL ESTATE FUND IFSC","BUY","34,30,765","421.00",
"12-MAY-2026","EMBASSY","Embassy Office Parks REIT","KOTAK PERFORMING RE CREDIT STRATEGY FUND-I","SELL","2,68,91,249","421.00",
"12-MAY-2026","EMBASSY","Embassy Office Parks REIT","KOTAK REAL ESTATE FUND X IFSC","BUY","1,94,55,754","421.00",
"12-MAY-2026","EMBASSY","Embassy Office Parks REIT","KOTAK SECURITIES LIMITED","BUY","14,79,086","421.00",
"12-MAY-2026","FEDFINA","Fedbank Financial Ser L","NOMURA INDIA INVESTMENT FUND MOTHER FUND","BUY","1,44,07,139","150.00",
"12-MAY-2026","FEDFINA","Fedbank Financial Ser L","TNTBC AS THE TRUSTEE OF NOMURA INDIA STOCK MOTHER FUND","BUY","1,12,88,000","150.00",
"12-MAY-2026","FEDFINA","Fedbank Financial Ser L","TRUE NORTH FUND VI LLP","SELL","1,28,47,570","150.00",
"12-MAY-2026","FEDFINA","Fedbank Financial Ser L","TRUE NORTH FUND VI LLP","SELL","1,28,47,569","150.00",
"14-MAY-2026","ADANIENT","Adani Enterprises Limited","GQG PARTNERS EMERGING MARKETS EQUITY FUND","SELL","58,92,423","2,435.60",
"14-MAY-2026","ADANIENT","Adani Enterprises Limited","SBI MUTUAL FUND","BUY","58,92,423","2,435.60",
"14-MAY-2026","EMBASSY","Embassy Office Parks REIT","KOTAK INDIA COMMERCIAL REAL ESTATE FUND IFSC","BUY","1,94,26,614","421.00",
"14-MAY-2026","EMBASSY","Embassy Office Parks REIT","KOTAK REAL ESTATE FUND X IFSC","SELL","1,94,26,614","421.00",
"14-MAY-2026","JIOFIN","Jio Fin Services Ltd","GOLDMAN SACHS BANK EUROPE SE - ODI","SELL","26,75,853","231.45",
"14-MAY-2026","JIOFIN","Jio Fin Services Ltd","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","26,75,853","231.45",
"18-MAY-2026","JSWSTEEL","JSW Steel Limited","GQG PARTNERS EMERGING MARKETS EQUITY FUND","BUY","1,50,00,000","1,260.00",
"18-MAY-2026","JSWSTEEL","JSW Steel Limited","JSW ENERGY LIMITED","SELL","2,50,00,000","1,260.00",
"18-MAY-2026","JSWSTEEL","JSW Steel Limited","SBI MUTUAL FUND","BUY","1,00,00,000","1,260.00",
"22-MAY-2026","IKS","Inventurus Knowledge So L","3P INDIA EQUITY FUND 1","BUY","2,40,000","1,580.00",
"22-MAY-2026","IKS","Inventurus Knowledge So L","3P INDIA EQUITY FUND 1M","BUY","1,60,000","1,580.00",
"22-MAY-2026","IKS","Inventurus Knowledge So L","BERJIS MINOO DESAI","SELL","6,00,000","1,580.00",
"22-MAY-2026","IKS","Inventurus Knowledge So L","EDELWEISS MUTUAL FUND A/C - EDELWEISS SMALL CAP FUND","BUY","2,00,000","1,580.00",
"22-MAY-2026","JSWCEMENT","JSW Cement Limited","AMUNDI FUNDS EQUITY INDIA","BUY","40,00,000","124.00",
"22-MAY-2026","JSWCEMENT","JSW Cement Limited","AP ASIA OPPORTUNISTIC HOLDINGS PTE. LTD.","SELL","4,28,18,002","124.00",
"22-MAY-2026","JSWCEMENT","JSW Cement Limited","BAJAJ FINSERV MUTUAL FUND","BUY","5,05,000","124.00",
"22-MAY-2026","JSWCEMENT","JSW Cement Limited","BAJAJ FINSERV MUTUAL FUND","BUY","15,15,000","124.00",
"22-MAY-2026","JSWCEMENT","JSW Cement Limited","BANDHAN MUTUAL FUND","BUY","20,20,000","124.00",
"22-MAY-2026","JSWCEMENT","JSW Cement Limited","EDELWEISS MUTUAL FUND","BUY","27,00,000","124.00",
"22-MAY-2026","JSWCEMENT","JSW Cement Limited","ICICI PRUDENTIAL MUTUAL FUND","BUY","1,19,78,002","124.00",
"22-MAY-2026","JSWCEMENT","JSW Cement Limited","INDIA ACORN ICAV","BUY","97,50,000","124.00",
"22-MAY-2026","JSWCEMENT","JSW Cement Limited","SBI MUTUAL FUND","BUY","67,00,000","124.00",
"22-MAY-2026","JSWCEMENT","JSW Cement Limited","WHITEOAK CAPITAL MUTUAL FUND","BUY","36,50,000","124.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","FRANKLIN TEMPLETON FUNDS - FTF TEMPLETON GLOBAL EMERGING MARKETS FUND","BUY","71,114","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","FRANKLIN TEMPLETON INVESTMENT FUNDS - TEMPLETON BRIC FUND","BUY","1,42,656","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","FRANKLIN TEMPLETON INVESTMENT FUNDS - TEMPLETON EMERGING MARKETS FUND","BUY","12,41,824","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","FTIF - TEMPLETON EMERGING MARKETS DYNAMIC INCOME FUND","BUY","71,119","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","FTVIPT-TEMPLETON DEVELOPING MARKETS VIP FUND","BUY","1,33,182","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","HSBC MUTUAL FUND","BUY","61,72,659","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED","BUY","48,61,111","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","ICICI PRUDENTIAL MUTUAL FUND","BUY","20,83,333","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","IPROFILE EMERGING MARKETS PRIVATE POOL","BUY","2,09,227","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","MADISON INDIA OPPORTUNITIES IV","SELL","2,47,81,985","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","33,33,400","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","TATA MUTUAL FUND","BUY","17,36,200","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","TEMPLETON DEVELOPING MARKETS TRUST","BUY","15,14,737","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","TEMPLETON EMERGING MARKETS FUND","BUY","2,06,286","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","TEMPLETON EMERGING MARKETS FUND","BUY","4,35,372","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","TEMPLETON EMERGING MARKETS INVESTMENT TRUST PLC","BUY","23,88,883","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","TEMPLETON GLOBAL INVESTMENT TRUST FRANKLIN TEMPLETON SMACS SERIES EM","BUY","1,021","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","TEMPLETON INTERNATIONAL EMERGING MARKETS FUND","BUY","1,79,861","144.00",
"25-MAY-2026","MEDANTA","Global Health Limited","HDFC MUTUAL FUND","BUY","10,00,000","1,225.00",
"25-MAY-2026","MEDANTA","Global Health Limited","SUNIL SACHDEVA","SELL","10,00,000","1,225.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","360 ONE MUTUAL FUND","BUY","2,72,251","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","ABU DHABI INVESTMENT AUTHORITY","BUY","1,25,655","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","AL MEHWAR COMMERCIAL INVESTMENTS L.L.C.","BUY","1,09,946","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","AMERICAN FUNDS INSURANCE SERIES GLOBAL SMALL CAPITALIZATION FUND","BUY","66,910","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","BAJAJ FINSERV MUTUAL FUND","BUY","10,47,120","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","BANDHAN MUTUAL FUND","BUY","11,61,780","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","BNP PARIBAS FUNDS INDIA EQUITY","BUY","3,14,136","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","CANARA ROBECO MUTUAL FUND","BUY","14,13,612","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","CHARANDEEP SINGH SALUJA","SELL","13,08,900","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","EDELWEISS MUTUAL FUND","BUY","20,94,240","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","HDFC LIFE INSURANCE COMPANY LIMITED","BUY","9,94,764","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","HDFC MUTUAL FUND","BUY","5,23,560","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","JASVEEN KAUR SALUJA","SELL","19,37,172","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED","BUY","5,23,560","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","KOTAK MAHINDRA MUTUAL FUND","BUY","10,47,120","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","MANJEET KAUR SALUJA","SELL","50,46,597","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","NIPPON INDIA EQUITY OPPORTUNITIES AIF - SCHEME 7","BUY","2,61,781","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","NIPPON INDIA EQUITY OPPORTUNITIES AIF - SCHEME 9","BUY","2,61,781","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","NOMURA INDIA INVESTMENT FUND MOTHER FUND","BUY","25,00,000","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","PUBLIC SECTOR PENSION INVESTMENT BOARD","BUY","1,83,247","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","QUANT MUTUAL FUND","BUY","40,83,769","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","RELIANCE NIPPON LIFE INSURANCE COMPANY LIMITED","BUY","4,71,204","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","SBI LIFE INSURANCE COMPANY LIMITED","BUY","13,08,900","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","SMALLCAP WORLD FUND INC","BUY","24,44,993","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","SURENDERPAL SINGH SALUJA","SELL","1,56,92,528","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","TATA MUTUAL FUND","BUY","13,08,900","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","THE BEEKEEPER CAPITAL PRIVATE LIMITED","BUY","14,65,968","955.00",
"27-MAY-2026","JKLAKSHMI","JK Lakshmi Cement Limited","BENGAL & ASSAM COMPANY LIMITED","BUY","8,68,920","615.00",
"27-MAY-2026","JKLAKSHMI","JK Lakshmi Cement Limited","DWARKESH ENERGY LIMITED","SELL","8,68,920","615.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","ALOK BANSAL","SELL","12,00,000","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","APT UNIVERSAL - FONDS","BUY","5,729","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","BNP PARIBAS FINANCIAL MARKETS","BUY","1,64,114","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLOYEES RETIREMENT SYSTEM","BUY","1,13,588","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","GHISALLO MASTER FUND LP","BUY","2,73,524","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","GOLDMAN SACHS BANK EUROPE SE","BUY","3,28,228","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","KOTAK SECURITIES LIMITED","BUY","22,490","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","LOS ANGELES CITY EMPLOYEES RETIREMENT SYSTEM","BUY","1,03,269","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","MATTHEWS ASIA FUNDS EMERGING MARKETS EX CHINA EQUITY FUND","BUY","1,968","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","MATTHEWS ASIA FUNDS-ASIA SMALL COMPANIES FUND","BUY","26,426","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","MATTHEWS EMERGING MARKETS DISCOVERY ACTIVE ETF","BUY","6,584","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","MATTHEWS EMERGING MARKETS EX CHINA ACTIVE ETF","BUY","25,814","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","MATTHEWS EMERGING MARKETS SMALL COMPANIES FUND","BUY","1,49,552","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","METZLER ASSET MANAGEMENT GMBH FOR MI-FONDS 415","BUY","12,000","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","2,22,322","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","NATIONAL PENSION SYSTEM (NPS) TRUST","BUY","3,80,728","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","SEI TRUST COMPANY AS TRUSTEE OBO WASATCH EMERGING MARKETS SELECT CIT","BUY","1,75,000","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","SEI TRUST COMPANY AS TRUSTEE OBO WASATCH EMERGING MARKETS SMALL CAP CIT","BUY","13,769","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","SOCIETE GENERALE","BUY","4,34,134","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","ST JAMES'S PLACE EMERGING MARKETS EQUITY UNIT TRUST","BUY","4,67,500","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","TATA MUTUAL FUND","BUY","2,18,819","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","TEACHERS RETIREMENT SYSTEM OF THE STATE OF ILLINOIS","BUY","1,16,475","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","VIRIDIAN ASIA OPPORTUNITIES MASTER FUND","BUY","4,37,639","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","WASATCH ADVISORS INC A/C WASATCH EMERGING MARKETS SMALL CAP FUND","BUY","29,171","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","WASATCH ADVISORS INC. A/C WASATCH EMERGING MARKETS SELECT FUND","BUY","32,975","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","WASATCH ADVISORS LP","BUY","682","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","WASATCH EMERGING MARKETS SELECT MASTER FUND LTD","BUY","37,500","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","YASHISH DAHIYA","SELL","22,00,000","1,751.00",
"29-MAY-2026","POLICYBZR","PB Fintech Limited","YASHISH DAHIYA","SELL","4,00,000","1,751.00",
"01-JUN-2026","CGCL","Money Matters F S Limited","GAINFUL MULTITRADE PRIVATE LIMITED","SELL","30,00,000","192.50",
"01-JUN-2026","CGCL","Money Matters F S Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","50,00,000","192.50",
"01-JUN-2026","CGCL","Money Matters F S Limited","SAMVRUDHI TRADESOL PRIVATE LIMITED","SELL","20,00,000","192.50",
"01-JUN-2026","IBULLSLTD","Indiabulls Limited","ACM GLOBAL FUND VCC","SELL","1,50,00,000","21.00",
"01-JUN-2026","IBULLSLTD","Indiabulls Limited","UNICO GLOBAL OPPORTUNITIES FUND LIMITED","BUY","1,50,00,000","21.00",
"02-JUN-2026","ALKEM","Alkem Laboratories Ltd.","BNP PARIBAS ARBITRAGE - ODI","BUY","48,090","5,200.00",
"02-JUN-2026","ALKEM","Alkem Laboratories Ltd.","DSP MUTUAL FUND","BUY","86,538","5,200.00",
"02-JUN-2026","ALKEM","Alkem Laboratories Ltd.","EDELWEISS MUTUAL FUND","BUY","48,090","5,200.00",
"02-JUN-2026","ALKEM","Alkem Laboratories Ltd.","GOLDMAN SACHS BANK EUROPE SE","BUY","48,090","5,200.00",
"02-JUN-2026","ALKEM","Alkem Laboratories Ltd.","HDFC MUTUAL FUND","BUY","5,09,615","5,200.00",
"02-JUN-2026","ALKEM","Alkem Laboratories Ltd.","ICICI PRUDENTIAL MUTUAL FUND","BUY","9,03,527","5,200.00",
"02-JUN-2026","ALKEM","Alkem Laboratories Ltd.","JAYANTI SINHA","SELL","12,38,220","5,200.00",
"02-JUN-2026","ALKEM","Alkem Laboratories Ltd.","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","48,090","5,200.00",
"02-JUN-2026","ALKEM","Alkem Laboratories Ltd.","NIPPON INDIA MUTUAL FUND","BUY","48,090","5,200.00",
"02-JUN-2026","ALKEM","Alkem Laboratories Ltd.","SAMPRADA&NANHAMATI SINGH FAMILY TRUST","SELL","5,50,000","5,200.00",
"02-JUN-2026","ALKEM","Alkem Laboratories Ltd.","SOCIETE GENERALE","BUY","48,090","5,200.00",
"02-JUN-2026","BAJAJELEC","Bajaj Electricals Limited","JAMNALAL SONS PRIVATE LIMITED","SELL","56,16,000","320.48",
"02-JUN-2026","BAJAJELEC","Bajaj Electricals Limited","KAMALNAYAN INVESTMENTS AND TRADING PRIVATE LIMITED","BUY","9,36,000","320.60",
"02-JUN-2026","BAJAJELEC","Bajaj Electricals Limited","MADHUR SECURITIES PRIVATE LIMITED","BUY","9,36,000","320.40",
"02-JUN-2026","BAJAJELEC","Bajaj Electricals Limited","NIRAJ HOLDINGS PRIVATE LIMITED","BUY","9,36,000","320.35",
"02-JUN-2026","BAJAJELEC","Bajaj Electricals Limited","RAHUL SECURITIES PVT LTD","BUY","9,36,000","320.55",
"02-JUN-2026","BAJAJELEC","Bajaj Electricals Limited","RUPA EQUITIES PRIVATE LIMITED","BUY","9,36,000","320.50",
"02-JUN-2026","BAJAJELEC","Bajaj Electricals Limited","SHEKHAR HOLDINGS PVT. LTD.","BUY","9,36,000","320.45",
"03-JUN-2026","GMRAIRPORT","GMR AIRPORTS LIMITED","FIDELITY INVESTMENT TRUST FIDELITY INTERNATIONAL SMALL CAP FUND","BUY","19,50,00,000","97.75",
"03-JUN-2026","GMRAIRPORT","GMR AIRPORTS LIMITED","GQG PARTNERS EMERGING MARKETS EQUITY FUND","SELL","19,50,00,000","97.75",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","ABS DIRECT EQUITY FUND LLC - INDIA SERIES 1","BUY","18,600","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","APT-UNIVERSAL-FONDS","BUY","5,267","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","ASHOKA INDIA EQUITY INVESTMENT TRUST PLC","BUY","2,95,200","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","ASHOKA WHITEOAK ICAV - ASHOKA WHITEOAK INDIA OPPORTUNITIES FUND","BUY","8,21,100","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","BNP PARIBAS FINANCIAL MARKETS - ODI","BUY","20,00,000","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","CANARA ROBECO MUTUAL FUND","BUY","75,000","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","CANARA ROBECO MUTUAL FUND","BUY","3,00,000","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","CANARA ROBECO MUTUAL FUND","BUY","4,50,000","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","CANARA ROBECO MUTUAL FUND.","BUY","75,000","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLOYEES' RETIREMENT SYSTEM / GE322","BUY","51,143","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLOYEES' RETIREMENT SYSTEM / GE322","BUY","3,16,696","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","COPTHALL MAURITIUS INVESTMENT LIMITED - ODI","BUY","18,96,000","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","DENDANA INVESTMENTS (MAURITIUS) LIMITED","BUY","67,570","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","FACTORY MUTUAL INSURANCE COMPANY","BUY","32,300","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","FIDELITY EMERGING MARKETS FOCUS INSTITUTIONAL TRUST","BUY","69,914","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","FIDELITY FUNDS �� EMERGING MARKETS EQUITY ESG FUND","BUY","7,12,157","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","FIDELITY FUNDS �� INDIA FOCUS FUND","BUY","19,92,003","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","FIDELITY GLOBAL EMERGING MARKETS ACTIVE ETF","BUY","2,65,430","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","FIDELITY GLOBAL EMERGING MARKETS FUND","BUY","5,97,599","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","FIDELITY INDIA FUND","BUY","1,73,699","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","FIDELITY INVESTMENT FUNDS - FIDELITY RESPONSIBLE EMERGING MARKETS EQUITY FD","BUY","84,982","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","71,00,000","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","GOLDMAN SACHS BANK EUROPESE","BUY","66,93,594","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","HDFC LIFE INSURANCE COMPANY LIMITED","BUY","11,00,000","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED","BUY","8,00,000","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","ICICI PRUDENTIAL MUTUAL FUND","BUY","23,50,000","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","INDIA ACORN FUND LTD","BUY","1,32,800","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","INTERNATIONAL MONETARY FUND","BUY","9,87,273","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","INTERNATIONAL MONETARY FUND","BUY","7,59,150","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","KOTAK FUNDS - INDIA MIDCAP FUND","BUY","30,62,138","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","KOTAK INFINITY FUND - CLASS AC","BUY","37,862","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","LOS ANGELES CITY EMPLOYEES' RETIREMENT SYSTEM","BUY","3,43,658","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","MANULIFE (SINGAPORE) PTE LTD","BUY","14,597","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","MANULIFE (SINGAPORE) PTE LTD","BUY","15,502","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","MANULIFE (SINGAPORE) PTE LTD","BUY","2,16,752","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","MANULIFE (SINGAPORE) PTE LTD","BUY","88,779","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","MANULIFE PROVIDENT FUNDS UNIT TRUST SERIES- MANULIFE PACIFIC ASIA EQY FUND","BUY","3,14,370","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","METZLER ASSET MANAGEMENT GMBH FOR MI-FONDS 415","BUY","31,204","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","MIRAE ASSET MUTUAL FUND","BUY","5,28,091","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","MIRAE ASSET MUTUAL FUND","BUY","4,06,224","508.55",
"03-JUN-2026","LENSKART","Lenskart Solutions Ltd","MIRAE ASSET MUTUAL FUND","BUY","3,19,515","508.55",
